web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775588761-169","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Kaffir Lime Leaves (Makroot) (Lime Pata (Makroot))","10 g","₹19","₹23","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82fc4b73-cedd-4ff6-ad8f-7c3d2ffdcd23.png",""
"1775588761-170","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pumpkin Portion (Kumro)","500 g","₹47","₹57","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cb97b458-e1b1-4143-91db-654dce7cbf69.png",""
"1775588761-171","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Striped Muskmelon","400 g","₹58","₹73","20%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d0745f5e-a58b-479b-8f15-8b64c5e98bff.png",""
"1775588761-172","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Ash Gourd (Chaal Kumra)","500 g","₹41","₹51","19%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a668df1e-4e94-4341-be77-e7f0fb7949fa.png",""
"1775588761-173","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Maan Kochu","250 g","₹13","₹15","13%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/60eefc3b-c757-41b1-9ee1-198bfa5e266a.png",""
"1775588761-174","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Banana Stem (Kacha Kolar Gaach)","800 g","₹18","₹20","10%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ce84a657-babf-4f67-8185-3f39a228fd1a.png",""
"1775588761-175","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Kaffir Lime Leaves (Makroot) (Lime Pata (Makroot))","10 g","₹19","₹23","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82fc4b73-cedd-4ff6-ad8f-7c3d2ffdcd23.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-176","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pumpkin Portion (Kumro)","500 g","₹47","₹57","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/cb97b458-e1b1-4143-91db-654dce7cbf69.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-177","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Striped Muskmelon","400 g","₹58","₹73","20%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d0745f5e-a58b-479b-8f15-8b64c5e98bff.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-178","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Ash Gourd (Chaal Kumra)","500 g","₹41","₹51","19%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a668df1e-4e94-4341-be77-e7f0fb7949fa.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-179","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Maan Kochu","250 g","₹13","₹15","13%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/60eefc3b-c757-41b1-9ee1-198bfa5e266a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-180","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Banana Stem (Kacha Kolar Gaach)","800 g","₹18","₹20","10%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ce84a657-babf-4f67-8185-3f39a228fd1a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-181","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Green Zucchini","200 g","₹52","₹65","20%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e937ba2b-ebab-46e3-9fa5-0e295d879967.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-182","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","White Onion (Peyaj)","500 g","₹36","₹41","12%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/45b895a8-46a5-4159-bd0a-1816423cf082.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-183","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Red Potato (Alu)","1 kg","₹32","₹37","13%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e52f543c-9123-4fc3-8d99-dab4f48620d3.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-184","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Black & Green Grapes (Angur)","480 g","₹136","₹164","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/82db8882-3cd1-4110-b06a-c67fb76c2022.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-185","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Organically Grown Raw Turmeric","250 g","₹23","₹28","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ae629f97-6ad0-48de-8c2a-e1f92635e906.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
