web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2,image3
"1775591782-41","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Schezwan Chutney Crisps","68 g","₹20","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/00cf82e2-8706-4b29-9311-8f1c7d81ed4f.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-42","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Sizzling Hot Potato Chips","52.9 g","₹20","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3822bd0a-fc49-4309-afdd-76620edcc993.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-43","https://blinkit.com/cn/chips-crisps/cid/1237/940","Chheda's Yellow Rock Salt Banana Chips","170 g","₹69","₹94","26%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770986393266-460.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-44","https://blinkit.com/cn/chips-crisps/cid/1237/940","Bingo Tedhe Medhe Masala Tadka Crisps","80 g","₹19","₹20","5%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770904254890-302.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-45","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Green Chutney Crisps","68 g","₹20","","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/16d9781c-a6ba-403a-a80a-210ea633da4f.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-46","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Wafer Style - Red Chilli Potato Chips","53 g","₹20","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f354fa2a-1df1-46aa-9e96-919e3231dc77.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-47","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's India's Magic Masala Potato Chips","80 g","₹39","₹48","18%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1dfb3c56-4dcb-40b6-813e-a93f7fe1b15a.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-48","https://blinkit.com/cn/chips-crisps/cid/1237/940","Snackible Peri Peri Ragi Chips","55 g","₹47","₹50","6%
OFF","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771313685905-4914.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-49","https://blinkit.com/cn/chips-crisps/cid/1237/940","Bingo Original Style Chilli Potato Chips","45.9 g","₹19","₹20","5%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770963085463-102.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775591782-50","https://blinkit.com/cn/chips-crisps/cid/1237/940","Too Yumm Veggie Stix Sour Cream & Onion Crisps - Pack of 2","2 x 70 g","₹63","₹70","10%
OFF","ADD","13 mins","3 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/03396b58-9af8-4d8a-8533-dd4bca7af60c.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
