web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2,image3
"1775671808-43","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Natureland Himalayan Organic Rock Salt","500 g","₹43","₹50","14%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f23f3db9-02f8-484f-be7c-971ce9ba7c64.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-44","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Two Brothers Jaggery Block Sugarcane (Gur)","900 g","₹281","₹299","6%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a13b637b-5930-430c-9b58-44e1cbe83b98.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-45","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Himalayan Natives Raw Multifloral Honey","350 g","₹194","₹220","11%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/093bf588-8813-4881-a019-549fd785ba12.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-46","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","True Story Natural Organic Sugar","500 g","₹59","₹75","21%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7372c399-cbf5-4058-9697-885778acc322.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-47","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","24 Mantra Organic Himalayan Crystal Rock Salt (Sendha Namak)","1 kg","₹107","₹120","10%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8a0ebf4d-6124-42fa-b83a-9bf9b6952b5e.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-48","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Bagrry's Wild Raw & Natural Organic Honey","500 g","₹336","₹599","43%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771313685905-4861.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-49","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Conscious Food Natural Forest Honey","500 g","₹355","₹450","21%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773034390367-464.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-50","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Indigenous Honey Raw Organic Honey","500 g","₹679","₹700","","ADD","18 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/883797ab-8e51-499d-b407-815a311a77e3.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-51","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Praakritik Natural Himalayan Pink Salt (Gulabi Nuun)","500 g","₹45","₹150","70%
OFF","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b4c77fda-909d-4772-b2aa-7c5ecc480f97.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775671808-52","https://blinkit.com/cn/organic-premium/organic-salt-sugar-honey/cid/175/1936","Praakritik Natural Jaggery","900 g","₹177","₹180","","ADD","19 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773209973109-162.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
