web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775624799-90","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Puramate Twin Compound Choco Chips","50 g","₹80","₹85","5%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6ae6f750-fc83-4d29-ae61-e1d5d7d48e1c.png",""
"1775624799-91","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Urban Platter Unsweetened Coconut Milk","250 ml","₹140","","","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b40c7b00-a013-4c3e-b816-bd3fa4b25dfb.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-92","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Weikfield Mango Flavor Custard Powder","75 g","₹46","₹49","6%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/81d1df02-9d60-4405-a0f4-1539af20a41a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-93","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Hershey's Strawberry Syrup","180 g","₹97","₹99","","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/841c550d-d3ba-4055-8560-59530dc7c9d1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-94","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Pillsbury Golden Vanilla Custard Powder","90 g","₹34","₹43","20%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9bd2de48-e633-41ea-b9e1-3765650c9399.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-95","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Puramate Milk Compound Choco Chips","50 g","₹76","₹80","5%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a9239120-eaff-4a83-bc6c-82830106449b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-96","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Puramate Twin Compound Choco Chips","50 g","₹80","₹85","5%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6ae6f750-fc83-4d29-ae61-e1d5d7d48e1c.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-97","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Weikfield Smooth & Creamy Strawberry Custard Powder","75 g","₹46","₹49","6%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/72287ac7-f6d6-4bde-b060-9a6135a99857.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-98","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","The Select Aisle Food Grade Citric Acid Powder","100 g","₹65","","","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/09d7f6b1-e3c7-4ced-b889-300b4fd00bfd.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624799-99","https://blinkit.com/cn/bakery-biscuits/baking-ingredients/cid/888/971","Cadbury Cocoa Powder Mix","150 g","₹297","₹329","9%
OFF","ADD","12 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/14a7a884-d6fb-415e-adbb-c922dc8e2844.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
