web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775678415-39","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Ensure Diabetes Care Drink Mix - Vanilla Delight","950 g","₹1,811","₹2,105","13%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e9027499-cfb2-47f2-9bcc-1ab1deed570b.png",""
"1775678415-40","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Horlicks Classic Malt Malt Drink Mix","1 kg","₹399","","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773811093462-52.png",""
"1775678415-41","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Protinex Diabetes Care Drink Mix Creamy Vanilla","400 g","₹559","₹675","17%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8a00c0e3-50ff-4dfb-8503-628e268516c2.png",""
"1775678415-42","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Complan Kesar Badam Drink Mix","500 g","₹320","₹333","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770268707653-157.png",""
"1775678415-43","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","PediaSure Premium Chocolate Drink Mix (Refill)","375 g","₹648","₹685","5%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1035c0f1-616c-4cba-b8d5-b1d8298e5bb8.png",""
"1775678415-44","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Complan Creamy Classic Drink Mix","500 g","₹281","₹292","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770268707653-165.png",""
"1775678415-45","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Nestle NANGROW Nutritious Milk Drink Creamy Vanilla for Growing Children (2 - 6 years)","400 g","₹536","₹595","9%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4a32a6b5-1b9a-4bc3-884d-7206f1fbd892.png",""
"1775678415-46","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Protinex Adults Drink Mix (Creamy Vanilla Flavour)","400 g","₹496","₹599","17%
OFF","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6b46a9c1-0d6f-4ecc-8a5b-36dfa433903d.png",""
"1775678415-47","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Horlicks - 1 kg Refill pack (Chocolate flavor) Drink Mix","1 kg","₹299","₹410","27%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5d5b0521-5210-43a1-9268-edae30311454.png",""
"1775678415-48","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Horlicks Classic Malt Drink Mix","450 g","₹215","","","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/129e8ca8-2fe6-4bfa-ac8f-0dee6f926bec.png",""
"1775678415-49","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","Bournvita Chocolate Drink Mix (Jar)","500 g","₹256","₹263","","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774802324726-56.png",""
"1775678415-50","https://blinkit.com/cn/pharma-wellness/milk-drinks/cid/287/960","PediaSure Vanilla Delight Drink Mix Refill","375 g","₹648","₹685","5%
OFF","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9a5a5a86-9a26-41b6-869c-35adbcae36bb.png",""
