web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2,image3
"1775704864-223","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Sunsilk Nourishing Soft & Smooth Shampoo","650 ml","₹502","₹882","43%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-1670.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-224","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Sunsilk Stunning Black Shine Shampoo","350 ml","₹276","₹370","25%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-1140.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-225","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Tresemme Hydra Matrix Conditioner","190 ml","₹260","₹325","20%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6ca460f0-54bf-4d24-9326-9f4736dd0932.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-226","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Bare Anatomy Expert Anti Frizz Leave in Conditioner","150 ml","₹492","₹599","17%
OFF","ADD","24 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/729ef4c6-d4a3-44cf-ba5f-4fac930be551.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775704864-227","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Dabur Amla Hair Oil","180 ml","₹85","₹92","7%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773288376130-256.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-228","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Dabur Amla Hair Oil - For Strong, Long and Thick Hair","275 ml","₹140","₹155","9%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771782930535-493.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-229","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Head & Shoulders Anti Hairfall, Anti Dandruff Shampoo","340 ml","₹345","₹395","12%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775553956612-386.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-230","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Head & Shoulders Cool Menthol Anti Dandruff Shampoo","340 ml","₹345","₹395","12%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775553956612-401.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-231","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Himalaya Anti-Hairfall Bhringaraja Shampoo","340 ml","₹272","₹319","14%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-4862.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-232","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Indulekha Bhringraj Hair Oil 50 ml","50 ml","₹234","","","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771782930535-791.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-233","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Joy Hair Fruits Hairfall Defense Shampoo","340 ml","₹187","₹230","18%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1772535388856-423.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-234","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","Kesh King Gold Anti-Hairfall Shampoo - Ayurvedic","600 ml","₹469","₹749","37%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-2234.png","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775704864-235","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","L'Oreal Paris Extraordinary Oil Nourishing Conditioner For Dry & Dull Hair 180 ml","175 ml","₹238","₹279","14%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771992965724-3263.png","",""
"1775704864-236","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","L'Oreal Paris Extraordinary Oil Nourishing Shampoo For Dry & Dull Hair","340 ml","₹353","₹415","14%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-1087.png","",""
"1775704864-237","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","L'Oreal Paris Hyaluron Pure Conditioner","175 ml","₹231","₹299","22%
OFF","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771992965724-4524.png","",""
"1775704864-238","https://blinkit.com/cn/personal-care/hair-care/cid/163/691","L'Oréal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo","300 ml","₹880","","","ADD","15 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771923717021-5401.png","",""
