web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775584734-53","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Mille Kangni/Foxtail Millet","₹141","₹205","31%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/37c8aee2-cdce-487b-b1e7-77b5d4cf1399.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-54","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Rajgira/Amaranth Millet Seeds","₹94","₹160","41%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8824303e-9e67-4298-a083-e32e4a9cdf6a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-55","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","True Elements Whole Bajra/Pearl Millets","₹93","₹120","22%
OFF","ADD","500 g","21 mins","",""
"1775584734-56","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","24 Mantra Organic White Poha","₹86","₹90","","ADD","500 g","21 mins","",""
"1775584734-57","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Organic India - Organic Quinoa","₹241","₹295","18%
OFF","ADD","500 g","21 mins","",""
"1775584734-58","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Organic Tattva Organic Quinoa","₹207","₹220","5%
OFF","ADD","500 g","21 mins","",""
"1775584734-59","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Safe Harvest Pesticide-Free Daliya","₹69","","","ADD","500 g","21 mins","",""
"1775584734-60","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Whole Jowar/Sorghum Millets Grains","₹77","₹150","48%
OFF","ADD","1 kg","21 mins","",""
"1775584734-61","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Kangni/Foxtail Millet","₹71","₹120","40%
OFF","ADD","500 g","21 mins","",""
"1775584734-62","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Kodra/Kodo Millet/Araka","₹71","₹82","13%
OFF","ADD","500 g","21 mins","",""
"1775584734-63","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","True Elements Quinoa","₹497","₹1,300","61%
OFF","ADD","2 x 1 kg","21 mins","",""
"1775584734-64","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Yoga Bar Premium Wholegrain Quinoa (Gluten-free)","₹280","₹499","43%
OFF","ADD","1 kg","21 mins","",""
"1775584734-65","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Natureland Organic Kodo Millet","₹123","₹149","17%
OFF","ADD","500 g","21 mins","",""
"1775584734-66","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Conscious Food Organic Quinoa Seeds","₹176","₹220","20%
OFF","ADD","340 g","21 mins","",""
"1775584734-67","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Natureland Organic Quinoa","₹244","₹275","11%
OFF","ADD","500 g","21 mins","",""
"1775584734-68","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","True Elements Whole Jowar/Sorghum Millets (Jola)","₹97","₹130","25%
OFF","ADD","500 g","21 mins","",""
"1775584734-69","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Mille Kodra/Kodo Millet","₹142","₹205","30%
OFF","ADD","500 g","21 mins","",""
"1775584734-70","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Abbie's Couscous 100% Durum Wheat Semolina","₹295","","","ADD","500 g","21 mins","",""
"1775584734-71","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Chena/Proso Millet/Baragu","₹98","₹140","30%
OFF","ADD","500 g","21 mins","",""
"1775584734-72","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Nourish You Quinoa","₹175","₹289","39%
OFF","ADD","500 g","30 mins","",""
"1775584734-73","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Voila Red Quinoa","₹495","","","ADD","500 g","30 mins","",""
"1775584734-74","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Bajra/Pearl Millets","₹36","₹53","Out of Stock","","500 g","Out of Stock","",""
"1775584734-75","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","JK Sago Motidana Sabudana (Chhoto Sabudana)","₹45","₹50","Out of Stock","","250 g","Out of Stock","",""
"1775584734-76","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Nylon Sabudana (Chhoto Sabudana)","₹18","₹33","Out of Stock","","200 g","Out of Stock","",""
"1775584734-77","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Rajdhani Samak/Barnyard Millet","₹99","₹139","Out of Stock","","500 g","Out of Stock","",""
"1775584734-78","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","Whole Farm Premium Whole Ragi/Finger Millet","₹81","₹140","Out of Stock","","1 kg","Out of Stock","",""
"1775584734-79","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","True Elements Whole Bajra/Pearl Millets","₹93","₹120","22%
OFF","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/858d7a09-01ec-4d4e-bb13-4fe114a1b19a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775584734-80","https://blinkit.com/cn/dairy-breakfast/poha-daliya-other-grains/cid/14/1295","24 Mantra Organic White Poha","₹86","₹90","","ADD","500 g","21 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d2302721-a25b-43f5-8b17-c9d6074a7c28.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
